loyalty_id,loyalty_number,loyalty_status,loyalty_count
lo1020,181994,Bronze,1
lo1021,136022,Bronze,1
lo1022,146290,Bronze,1
lo1023,203633,Bronze,1
lo1024,675485,Silver,1
lo1025,200570,Gold,1
lo1026,536030,Elite,1
lo1027,406254,Bronze,1
lo1028,304906,VIP,1
lo1029,203338,Silver,1
lo1030,800173,Bronze,1
lo1031,555685,Silver,1
lo1032,303065,Bronze,1
lo1033,434051,Bronze,1
lo1034,373501,Bronze,1
lo1035,793662,Bronze,1
lo1036,815379,Bronze,1
lo1037,293707,Bronze,1
lo1038,978177,Bronze,1
lo1039,716236,Bronze,1
lo1040,700759,Bronze,1
lo1041,392658,Gold,1
lo1042,807890,Silver,1
lo1043,440281,Elite,1
lo1044,183542,Gold,1
lo1045,352821,Bronze,1
lo1046,767913,Gold,1
lo1047,611538,Bronze,1
lo1048,215686,Bronze,1
lo1049,146626,Bronze,1
lo1050,380110,Silver,1
lo1051,502047,Gold,1
lo1052,176316,Gold,1
lo1053,206050,Elite,1
lo1054,953774,Bronze,1
lo1055,745028,Bronze,1
lo1056,678408,Bronze,1
lo1057,432031,Gold,1
lo1058,602361,Bronze,1
lo1059,768133,Bronze,1
lo1060,743461,Bronze,1
lo1061,916925,Bronze,1
lo1062,840935,Bronze,1
lo1063,918397,Bronze,1
lo1064,875707,Bronze,1
lo1065,278879,Bronze,1
lo1066,538723,Bronze,1
lo1067,631661,Bronze,1
lo1068,165554,Bronze,1
lo1069,412498,Bronze,1
lo1070,417227,Platinum,1
lo1071,202055,Bronze,1
lo1072,138756,Bronze,1
lo1073,457537,Bronze,1
lo1074,426353,Bronze,1
lo1075,407949,Bronze,1
lo1076,144702,Bronze,1
lo1077,620446,Silver,1
lo1078,211768,Elite,1
lo1079,613201,Bronze,1
lo1080,663453,Bronze,1
lo1081,196171,Silver,1
lo1082,991189,Silver,1
lo1083,795714,Silver,1
lo1084,130737,Bronze,1
lo1085,325638,Gold,1
lo1086,863751,Bronze,1
lo1087,798871,Gold,1
lo1088,575415,Bronze,1
lo1089,676676,VIP,1
lo1090,129328,Bronze,1
lo1091,991356,Elite,1
lo1092,909880,Bronze,1
lo1093,298343,Bronze,1
lo1094,995019,Bronze,1
lo1095,838784,Gold,1
lo1096,685171,Bronze,1
lo1097,621079,Bronze,1
lo1098,853071,Bronze,1
lo1099,359184,Bronze,1
lo1100,429603,Elite,1
lo1101,947654,Bronze,1
lo1102,501885,Gold,1
lo1103,546343,Bronze,1
lo1104,371562,Bronze,1
lo1105,174445,Silver,1
lo1106,879534,Bronze,1
lo1107,940871,VIP,1
lo1108,958143,Bronze,1
lo1109,489642,Bronze,1
lo1110,321207,Bronze,1
lo1111,552776,Bronze,1
lo1112,156673,Bronze,1
lo1113,747604,Bronze,1
lo1114,955727,Platinum,1
lo1115,256792,Bronze,1
lo1116,882742,Bronze,1
lo1117,437719,Elite,1
lo1118,868256,Bronze,1
lo1119,113793,Bronze,1
lo1120,143676,Bronze,1
lo1121,227591,Bronze,1
lo1122,638469,Silver,1
lo1123,320784,Bronze,1
lo1124,853990,Bronze,1
lo1125,330988,Elite,1
lo1126,636000,Bronze,1
lo1127,456614,Bronze,1
lo1128,845968,Bronze,1
lo1129,444625,Silver,1
lo1130,216122,Bronze,1
lo1131,607170,Bronze,1
lo1132,462974,Bronze,1
lo1133,820215,Bronze,1
lo1134,402136,Bronze,1
lo1135,177943,Bronze,1
lo1136,746245,Bronze,1
lo1137,124571,Bronze,1
lo1138,843242,Bronze,1
lo1139,323660,Bronze,1
lo1140,889135,Gold,1
lo1141,319559,Bronze,1
lo1142,441313,Bronze,1
lo1143,283330,Bronze,1
lo1144,874589,Bronze,1
lo1145,983560,Bronze,1
lo1146,931729,Bronze,1
lo1147,614995,Bronze,1
lo1148,493975,Elite,1
lo1149,552385,Gold,1
lo1150,998363,Elite,1
lo1151,163505,Bronze,1
lo1152,141238,Elite,1
lo1153,761344,Bronze,1
lo1154,601216,Gold,1
lo1155,453591,Elite,1
lo1156,319034,Bronze,1
lo1157,358794,Bronze,1
lo1158,536535,Bronze,1
lo1159,892726,Bronze,1
lo1160,833793,Bronze,1
lo1161,426414,Silver,1
lo1162,596499,Bronze,1
lo1163,307690,Bronze,1
lo1164,536186,Platinum,1
lo1165,183781,Gold,1
lo1166,934170,Silver,1
lo1167,494721,Bronze,1
lo1168,950980,Elite,1
lo1169,169302,Bronze,1
lo1170,995733,Bronze,1
lo1171,480038,Gold,1
lo1172,989658,Bronze,1
lo1173,833008,Bronze,1
lo1174,721363,Gold,1
lo1175,326707,Silver,1
lo1176,510233,Bronze,1
lo1177,581869,Bronze,1
lo1178,269694,Bronze,1
lo1179,602018,Bronze,1
lo1180,652659,Bronze,1
lo1181,520579,Bronze,1
lo1182,780901,Gold,1
lo1183,647493,Bronze,1
lo1184,828735,Bronze,1
lo1185,836512,Bronze,1
lo1186,285893,Elite,1
lo1187,395325,Silver,1
lo1188,913071,Bronze,1
lo1189,451594,Bronze,1
lo1190,787649,Bronze,1
lo1191,432564,Bronze,1
lo1192,595515,Bronze,1
lo1193,144830,Bronze,1
lo1194,697643,Gold,1
lo1195,875457,Bronze,1
lo1196,686322,Bronze,1
lo1197,956642,Gold,1
lo1198,412803,VIP,1
lo1199,114958,Gold,1
lo1200,547922,Silver,1
lo1201,413266,Gold,1
lo1202,542130,Bronze,1
lo1203,849589,Gold,1
lo1204,237226,Gold,1
lo1205,908006,Bronze,1
lo1206,749456,Bronze,1
lo1207,645383,Gold,1
lo1208,283314,Elite,1
lo1209,344167,Bronze,1
lo1210,712584,Bronze,1
lo1211,768529,Bronze,1
lo1212,758199,Bronze,1
lo1213,441168,Bronze,1
lo1214,934271,Silver,1
lo1215,799019,Bronze,1
lo1216,879416,Elite,1
lo1217,949034,Silver,1
lo1218,736067,Silver,1
lo1219,298789,Bronze,1
lo1220,436013,Bronze,1
lo1221,679578,Elite,1
lo1222,558288,Bronze,1
lo1223,713500,Bronze,1
lo1224,615054,Gold,1
lo1225,321336,Bronze,1
lo1226,893725,Bronze,1
lo1227,471322,Bronze,1
lo1228,746600,Bronze,1
lo1229,346529,Bronze,1
lo1230,838687,Bronze,1
lo1231,915641,Bronze,1
lo1232,364052,Bronze,1
lo1233,579410,Bronze,1
lo1234,420481,Bronze,1
lo1235,700553,Bronze,1
lo1236,976453,Bronze,1
lo1237,267801,Bronze,1
lo1238,896912,Gold,1
lo1239,351389,Bronze,1
lo1240,194855,Bronze,1
lo1241,420382,Bronze,1
lo1242,737606,Bronze,1
lo1243,527169,Bronze,1
lo1244,221361,Elite,1
lo1245,149297,Elite,1
lo1246,199762,Bronze,1
lo1247,456095,Elite,1
lo1248,910985,Bronze,1
lo1249,806850,VIP,1
lo1250,996231,Bronze,1
lo1251,893667,Silver,1
lo1252,737431,Bronze,1
lo1253,588283,Bronze,1
lo1254,990748,Silver,1
lo1255,382731,Bronze,1
lo1256,471658,Bronze,1
lo1257,802688,Bronze,1
lo1258,578204,Bronze,1
lo1259,827638,Gold,1
lo1260,437393,VIP,1
lo1261,215911,Gold,1
lo1262,460789,Elite,1
lo1263,723556,Gold,1
lo1264,909981,Elite,1
lo1265,418724,Elite,1
lo1266,921747,Gold,1
lo1267,176147,Gold,1
lo1268,217124,Silver,1
lo1269,642883,Elite,1
lo1270,204926,Silver,1
lo1271,386246,Gold,1
lo1272,541358,Gold,1
lo1273,560597,Gold,1
lo1274,280667,Platinum,1
lo1275,805153,Gold,1
lo1276,332036,Silver,1
lo1277,489285,Gold,1
lo1278,865494,Elite,1
lo1279,325933,Gold,1
lo1280,700757,Elite,1
lo1281,189873,Silver,1
lo1282,689647,Gold,1
lo1283,713636,Elite,1
lo1284,768415,Elite,1
lo1285,647701,Gold,1
lo1286,214579,Gold,1
lo1287,410248,Gold,1
lo1288,187370,Gold,1
lo1289,207860,Gold,1
lo1290,403475,Gold,1
lo1291,986206,Elite,1
lo1292,272160,Silver,1
lo1293,150899,Elite,1
lo1294,506658,Silver,1
lo1295,669539,Gold,1
lo1296,252563,Gold,1
lo1297,183772,Elite,1
lo1298,787730,Gold,1
lo1299,109097,Gold,1
lo1300,683028,Gold,1
lo1301,468435,Elite,1
lo1302,172206,Silver,1
lo1303,245307,Gold,1
lo1304,968453,Gold,1
lo1305,318409,Silver,1
lo1306,754487,Gold,1
lo1307,467580,Silver,1
lo1308,984947,Silver,1
lo1309,387819,Silver,1
lo1310,330238,VIP,1
lo1311,248700,Elite,1
lo1312,322020,Elite,1
lo1313,521146,Gold,1
lo1314,897978,Silver,1
lo1315,166129,Elite,1
lo1316,499913,VIP,1
lo1317,709221,Elite,1
lo1318,993144,Gold,1
lo1319,565161,Elite,1
lo1320,692247,Elite,1
lo1321,937866,Gold,1
lo1322,657436,Silver,1
lo1323,486112,Gold,1
lo1324,459181,Gold,1
lo1325,525525,Gold,1
lo1326,737357,Elite,1
lo1327,842256,Silver,1
lo1328,671328,Silver,1
lo1329,279043,Elite,1
lo1330,174044,Gold,1
lo1331,977702,Gold,1
lo1332,833202,Elite,1
lo1333,266474,Gold,1
lo1334,165100,Silver,1
lo1335,489235,Silver,1
lo1336,644044,Elite,1
lo1337,964230,Silver,1
lo1338,706125,Elite,1
lo1339,705817,Silver,1
lo1340,935639,Gold,1
lo1341,659881,Gold,1
lo1342,461914,Silver,1
lo1343,476505,Silver,1
lo1344,972087,Elite,1
lo1345,207712,VIP,1
lo1346,880893,Elite,1
lo1347,638085,Gold,1
lo1348,561640,Silver,1
lo1349,498644,Elite,1
lo1350,468823,Silver,1
lo1351,506757,Gold,1
lo1352,420917,Silver,1
lo1353,591497,Gold,1
lo1354,492011,Gold,1
lo1355,862046,VIP,1
lo1356,452725,Gold,1
lo1357,206925,Elite,1
lo1358,784192,Gold,1
lo1359,216652,Platinum,1
lo1360,347223,Gold,1
lo1361,224854,Gold,1
lo1362,209741,Gold,1
lo1363,224664,Elite,1
lo1364,965758,Gold,1
lo1365,440785,Gold,1
lo1366,567156,Gold,1
lo1367,713732,Elite,1
lo1368,220953,Gold,1
lo1369,419208,Elite,1
lo1370,980205,Gold,1
lo1371,310039,Elite,1
lo1372,296536,Elite,1
lo1373,459118,Gold,1
lo1374,929455,Gold,1
lo1375,178559,Silver,1
lo1376,831799,Gold,1
lo1377,862576,Silver,1
lo1378,864908,Silver,1
lo1379,394213,Platinum,1
lo1380,521962,VIP,1
lo1381,424017,Silver,1
lo1382,967271,Gold,1
lo1383,582954,VIP,1
lo1384,545087,Elite,1
lo1385,335959,Gold,1
lo1386,827275,Gold,1
lo1387,756923,Gold,1
lo1388,705631,Silver,1
lo1389,477259,Silver,1
lo1390,987703,Gold,1
lo1391,853826,Silver,1
lo1392,728059,Silver,1
lo1393,179585,Elite,1
lo1394,302804,Gold,1
lo1395,198014,Silver,1
lo1396,867046,Gold,1
lo1397,236178,Gold,1
lo1398,831792,Elite,1
lo1399,702545,Gold,1
lo1400,164429,Elite,1
lo1401,178304,Gold,1
lo1402,812155,Silver,1
lo1403,742371,Elite,1
lo1404,767907,Gold,1
lo1405,629842,Silver,1
lo1406,778426,Elite,1
lo1407,820067,Elite,1
lo1408,535067,Elite,1
lo1409,794207,Elite,1
lo1410,931170,Silver,1
lo1411,201550,Gold,1
lo1412,487480,Elite,1
lo1413,107329,Silver,1
lo1414,558910,Gold,1
lo1415,796178,Gold,1
lo1416,383421,Elite,1
lo1417,214032,Elite,1
lo1418,530946,Gold,1
lo1419,862149,Gold,1
lo1420,276800,Gold,1
lo1421,734647,Platinum,1
lo1422,582813,Silver,1
lo1423,416463,Gold,1
lo1424,749801,Gold,1
lo1425,103842,Gold,1
lo1426,375438,Elite,1
lo1427,402813,Silver,1
lo1428,512760,Gold,1
lo1429,900501,Silver,1
lo1430,571272,Gold,1
lo1431,907895,Gold,1
lo1432,721738,Elite,1
lo1433,953494,Gold,1
lo1434,289433,Elite,1
lo1435,402953,Gold,1
lo1436,518655,Elite,1
lo1437,926476,Silver,1
lo1438,266424,Gold,1
lo1439,246898,Gold,1
lo1440,158744,VIP,1
lo1441,566802,Silver,1
lo1442,462126,Elite,1
lo1443,907682,Gold,1
lo1444,403282,Gold,1
lo1445,255337,Silver,1
lo1446,712874,Gold,1
lo1447,209107,Silver,1
lo1448,990674,Gold,1
lo1449,818165,Gold,1
lo1450,521771,Gold,1
lo1451,269501,Silver,1
lo1452,174648,Silver,1
lo1453,777233,Elite,1
lo1454,877384,Elite,1
lo1455,242387,Silver,1
lo1456,863029,Elite,1
lo1457,419547,Silver,1
lo1458,581767,Silver,1
lo1459,395219,Gold,1
lo1460,894323,Elite,1
lo1461,146688,Silver,1
lo1462,215408,Silver,1
lo1463,856716,Elite,1
lo1464,727091,Silver,1
lo1465,155297,Elite,1
lo1466,606493,Elite,1
lo1467,851270,Gold,1
lo1468,564966,Gold,1
lo1469,693256,Elite,1
lo1470,200092,Elite,1
lo1471,244414,Gold,1
lo1472,474351,Platinum,1
lo1473,582685,Gold,1
lo1474,289579,Elite,1
lo1475,511365,Gold,1
lo1476,990179,Gold,1
lo1477,925340,Bronze,1
lo1478,315057,Gold,1
lo1479,220377,Gold,1
lo1480,876232,Silver,1
lo1481,107311,Elite,1
lo1482,944393,Elite,1
lo1483,432255,Platinum,1
lo1484,199068,Gold,1
lo1485,792793,Gold,1
lo1486,191776,Gold,1
lo1487,576264,Gold,1
lo1488,892226,Silver,1
lo1489,397962,Gold,1
lo1490,647376,Silver,1
lo1491,167219,Silver,1
lo1492,820695,VIP,1
lo1493,244864,Elite,1
lo1494,783343,Silver,1
lo1495,322892,Gold,1
lo1496,964966,Elite,1
lo1497,830075,Gold,1
lo1498,505776,Gold,1
lo1499,870281,Elite,1
lo1500,971030,Silver,1
lo1501,887069,Elite,1
lo1502,735449,Silver,1
lo1503,198169,Silver,1
lo1504,254288,Silver,1
lo1505,305556,Elite,1
lo1506,222642,Gold,1
lo1507,815410,Elite,1
lo1508,557867,Elite,1
lo1509,951613,Elite,1
lo1510,262210,Gold,1
lo1511,763555,Elite,1
lo1512,411116,Gold,1
lo1513,663266,Silver,1
lo1514,735828,Silver,1
lo1515,831693,Elite,1
lo1516,451839,Elite,1
lo1517,247305,Elite,1
lo1518,149090,Elite,1
lo1519,278898,Elite,1
lo1520,280122,VIP,1
lo1521,665763,VIP,1
lo1522,946680,Elite,1
lo1523,119306,Silver,1
lo1524,258184,Elite,1
lo1525,707424,VIP,1
lo1526,176854,Silver,1
lo1527,120247,Elite,1
lo1528,931407,Gold,1
lo1529,143063,Platinum,1
lo1530,166712,VIP,1
lo1531,734134,Elite,1
lo1532,548335,Gold,1
lo1533,221627,Gold,1
lo1534,362620,Gold,1
lo1535,218692,Gold,1
lo1536,873823,Gold,1
lo1537,995840,Gold,1
lo1538,566957,Gold,1
lo1539,282176,VIP,1
lo1540,833071,Elite,1
lo1541,796113,Silver,1
lo1542,887730,Silver,1
lo1543,572534,Elite,1
lo1544,166779,Gold,1
lo1545,757618,Silver,1
lo1546,662594,VIP,1
lo1547,395384,Gold,1
lo1548,842405,Silver,1
lo1549,490387,Elite,1
lo1550,119692,Gold,1
lo1551,582493,Gold,1
lo1552,688927,Gold,1
lo1553,570411,Silver,1
lo1554,211494,Gold,1
lo1555,762990,Gold,1
lo1556,171817,Elite,1
lo1557,349846,Silver,1
lo1558,523885,Silver,1
lo1559,953210,Silver,1
lo1560,868926,Gold,1
lo1561,499470,Elite,1
lo1562,412049,Silver,1
lo1563,767063,Platinum,1
lo1564,826372,Gold,1
lo1565,585975,Gold,1
lo1566,990409,Elite,1
lo1567,462376,Elite,1
lo1568,712047,Silver,1
lo1569,898587,Gold,1
lo1570,967592,Elite,1
lo1571,901993,Silver,1
lo1572,942535,Platinum,1
lo1573,442885,Gold,1
lo1574,217426,Elite,1
lo1575,767379,Elite,1
lo1576,492632,Silver,1
lo1577,243574,Gold,1
lo1578,579353,Elite,1
lo1579,969800,Elite,1
lo1580,207240,Elite,1
lo1581,710223,Elite,1
lo1582,670981,Gold,1
lo1583,746815,Gold,1
lo1584,266551,Silver,1
lo1585,756790,Silver,1
lo1586,672635,Silver,1
lo1587,569922,Elite,1
lo1588,133766,Gold,1
lo1589,177457,Gold,1
lo1590,287962,Silver,1
lo1591,838848,Silver,1
lo1592,271411,Silver,1
lo1593,562734,Gold,1
lo1594,317037,Gold,1
lo1595,406981,Gold,1
lo1596,999120,Gold,1
lo1597,535379,Elite,1
lo1598,319304,Gold,1
lo1599,790475,Gold,1
lo1600,202717,Silver,1
lo1601,187887,Elite,1
lo1602,117131,Elite,1
lo1603,687797,Gold,1
lo1604,412109,Gold,1
lo1605,749577,Silver,1
lo1606,607175,Platinum,1
lo1607,240592,VIP,1
lo1608,114399,Silver,1
lo1609,843260,Elite,1
lo1610,652194,Elite,1
lo1611,372425,Elite,1
lo1612,199974,Platinum,1
lo1613,221166,Gold,1
lo1614,996714,Elite,1
lo1615,534390,Elite,1
lo1616,685165,Silver,1
lo1617,169387,Silver,1
lo1618,894048,Silver,1
lo1619,136126,Gold,1
lo1620,571670,Silver,1
lo1621,906353,VIP,1
lo1622,259009,Elite,1
lo1623,213589,Elite,1
lo1624,236767,Elite,1
lo1625,210318,Silver,1
lo1626,626103,Platinum,1
lo1627,488116,Silver,1
lo1628,258803,Gold,1
lo1629,993061,Gold,1
lo1630,776466,Silver,1
lo1631,700430,Platinum,1
lo1632,947158,Gold,1
lo1633,170234,Gold,1
lo1634,802006,Gold,1
lo1635,753376,Gold,1
lo1636,805510,Elite,1
lo1637,171427,Gold,1
lo1638,556597,Elite,1
lo1639,720679,Gold,1
lo1640,771168,Elite,1
lo1641,405777,VIP,1
lo1642,911716,Gold,1
lo1643,519405,Elite,1
lo1644,906675,Elite,1
lo1645,134003,Gold,1
lo1646,360043,Silver,1
lo1647,460385,Gold,1
lo1648,813098,Gold,1
lo1649,473775,Gold,1
lo1650,313069,Gold,1
lo1651,663072,Gold,1
lo1652,934905,Silver,1
lo1653,227230,Silver,1
lo1654,536287,Elite,1
lo1655,664351,Gold,1
lo1656,509860,Elite,1
lo1657,976590,Silver,1
lo1658,334910,Elite,1
lo1659,597630,Silver,1
lo1660,491576,Gold,1
lo1661,463971,Elite,1
lo1662,574627,Elite,1
lo1663,682819,Elite,1
lo1664,236492,Gold,1
lo1665,442980,Elite,1
lo1666,334482,Silver,1
lo1667,985014,Gold,1
lo1668,376750,Elite,1
lo1669,576051,VIP,1
lo1670,816195,Silver,1
lo1671,103651,Gold,1
lo1672,379664,Gold,1
lo1673,461530,Gold,1
lo1674,190405,Elite,1
lo1675,426461,Gold,1
lo1676,917870,Silver,1
lo1677,496943,Gold,1
lo1678,447499,Gold,1
lo1679,243641,Silver,1
lo1680,534813,Silver,1
lo1681,162226,Gold,1
lo1682,345244,Gold,1
lo1683,973204,Elite,1
lo1684,911250,Gold,1
lo1685,465603,Silver,1
lo1686,467640,Gold,1
lo1687,249910,Elite,1
lo1688,811567,Platinum,1
lo1689,505522,VIP,1
lo1690,322480,Gold,1
lo1691,404274,VIP,1
lo1692,804124,Silver,1
lo1693,190665,Silver,1
lo1694,929913,Elite,1
lo1695,496372,Silver,1
lo1696,893844,Elite,1
lo1697,551011,Silver,1
lo1698,755329,Platinum,1
lo1699,669696,Elite,1
lo1700,356110,Elite,1
lo1701,110296,Silver,1
lo1702,496041,Silver,1
lo1703,374401,Gold,1
lo1704,315259,Elite,1
lo1705,991345,Elite,1
lo1706,122764,Bronze,1
lo1707,265768,Elite,1
lo1708,990984,Silver,1
lo1709,333212,Silver,1
lo1710,682406,VIP,1
lo1711,335178,Platinum,1
lo1712,789465,Gold,1
lo1713,687837,Gold,1
lo1714,860602,Silver,1
lo1715,404631,Elite,1
lo1716,987575,Gold,1
lo1717,783846,Elite,1
lo1718,176701,Elite,1
lo1719,923082,Gold,1
lo1720,440431,Silver,1
lo1721,568945,Elite,1
lo1722,434682,Gold,1
lo1723,249031,Gold,1
lo1724,411854,Platinum,1
lo1725,452984,Silver,1
lo1726,688884,Silver,1
lo1727,712456,Silver,1
lo1728,658354,Silver,1
lo1729,262697,Gold,1
lo1730,152542,Elite,1
lo1731,179686,Elite,1
lo1732,916716,Silver,1
lo1733,391717,Gold,1
lo1734,876376,Gold,1
lo1735,971028,Elite,1
lo1736,382916,Gold,1
lo1737,487195,Bronze,1
lo1738,955370,Platinum,1
lo1739,635026,Elite,1
lo1740,986095,Silver,1
lo1741,758005,VIP,1
lo1742,762630,Elite,1
lo1743,224634,Gold,1
lo1744,563826,Elite,1
lo1745,998602,Elite,1
lo1746,740887,Silver,1
lo1747,161373,VIP,1
lo1748,897936,Gold,1
lo1749,716297,Silver,1
lo1750,743163,Elite,1
lo1751,207586,Gold,1
lo1752,123741,Gold,1
lo1753,848698,Silver,1
lo1754,735605,Silver,1
lo1755,407860,Gold,1
lo1756,627670,Gold,1
lo1757,785183,Gold,1
lo1758,858190,Elite,1
lo1759,238233,VIP,1
lo1760,824545,Elite,1
lo1761,912239,Gold,1
lo1762,105992,Platinum,1
lo1763,812237,VIP,1
lo1764,714536,Platinum,1
lo1765,157477,VIP,1
lo1766,616339,Bronze,1
lo1767,872774,Silver,1
lo1768,881749,VIP,1
lo1769,250519,Platinum,1
lo1770,882044,Platinum,1
lo1771,598358,Bronze,1
lo1772,815346,Gold,1
lo1773,700856,Silver,1
lo1774,734349,VIP,1
lo1775,877796,VIP,1
lo1776,207781,VIP,1
lo1777,508115,VIP,1
lo1778,867426,Platinum,1
lo1779,537607,Platinum,1
lo1780,611995,VIP,1
lo1781,686223,Platinum,1
lo1782,927269,Platinum,1
lo1783,879806,Platinum,1
lo1784,319464,VIP,1
lo1785,969590,Platinum,1
lo1786,377173,VIP,1
lo1787,306248,VIP,1
lo1788,208074,Silver,1
lo1789,580554,VIP,1
lo1790,418523,Silver,1
lo1791,173356,VIP,1
lo1792,675130,Platinum,1
lo1793,767564,Gold,1
lo1794,214504,VIP,1
lo1795,138684,Platinum,1
lo1796,350813,Platinum,1
lo1797,846242,VIP,1
lo1798,847151,VIP,1
lo1799,600482,Platinum,1
lo1800,385221,Platinum,1
lo1801,473944,Platinum,1
lo1802,486160,Gold,1
lo1803,721923,VIP,1
lo1804,370517,Platinum,1
lo1805,347028,Platinum,1
lo1806,110484,VIP,1
lo1807,495302,VIP,1
lo1808,186882,Platinum,1
lo1809,636214,Platinum,1
lo1810,933716,Platinum,1
lo1811,469443,VIP,1
lo1812,309303,Platinum,1
lo1813,767510,Silver,1
lo1814,141023,Silver,1
lo1815,646706,Elite,1
lo1816,529339,VIP,1
lo1817,684035,Platinum,1
lo1818,655325,Bronze,1
lo1819,288952,Platinum,1
lo1820,373242,Platinum,1
lo1821,930489,Platinum,1
lo1822,442027,Gold,1
lo1823,483154,Platinum,1
lo1824,625592,VIP,1
lo1825,762238,Platinum,1
lo1826,346020,Platinum,1
lo1827,783243,VIP,1
lo1828,571118,VIP,1
lo1829,165218,Platinum,1
lo1830,620414,Platinum,1
lo1831,992751,Elite,1
lo1832,949445,Elite,1
lo1833,113719,Platinum,1
lo1834,584837,Gold,1
lo1835,485336,Silver,1
lo1836,980525,VIP,1
lo1837,317734,VIP,1
lo1838,917820,Platinum,1
lo1839,952462,Platinum,1
lo1840,990833,Bronze,1
lo1841,355801,Bronze,1
lo1842,485742,Bronze,1
lo1843,766298,Platinum,1
lo1844,320010,Gold,1
lo1845,770031,Platinum,1
lo1846,790301,Silver,1
lo1847,625836,VIP,1
lo1848,635225,VIP,1
lo1849,250740,Platinum,1
lo1850,738085,Platinum,1
lo1851,899062,VIP,1
lo1852,420590,VIP,1
lo1853,828459,Platinum,1
lo1854,941906,VIP,1
lo1855,431146,VIP,1
lo1856,852919,VIP,1
lo1857,409173,Platinum,1
lo1858,111899,Platinum,1
lo1859,802127,VIP,1
lo1860,594862,Platinum,1
lo1861,355331,VIP,1
lo1862,545581,VIP,1
lo1863,695672,Silver,1
lo1864,197473,VIP,1
lo1865,396285,VIP,1
lo1866,928928,Platinum,1
lo1867,710955,Platinum,1
lo1868,521552,Silver,1
lo1869,700511,Platinum,1
lo1870,817612,VIP,1
lo1871,889567,Elite,1
lo1872,298327,VIP,1
lo1873,906862,VIP,1
lo1874,603539,Platinum,1
lo1875,389924,VIP,1
lo1876,887616,Platinum,1
lo1877,738506,Platinum,1
lo1878,996710,Platinum,1
lo1879,402944,Gold,1
lo1880,369570,Platinum,1
lo1881,676623,VIP,1
lo1882,403909,VIP,1
lo1883,954356,VIP,1
lo1884,920855,Platinum,1
lo1885,106509,Gold,1
lo1886,529390,VIP,1
lo1887,980091,Platinum,1
lo1888,640767,Platinum,1
lo1889,445274,Platinum,1
lo1890,876948,VIP,1
lo1891,723141,VIP,1
lo1892,226722,Platinum,1
lo1893,240009,Silver,1
lo1894,240248,Silver,1
lo1895,464528,Platinum,1
lo1896,377364,Platinum,1
lo1897,525273,Platinum,1
lo1898,456632,VIP,1
lo1899,826070,VIP,1
lo1900,681787,VIP,1
lo1901,288714,Platinum,1
lo1902,130172,VIP,1
lo1903,275807,Bronze,1
lo1904,143900,VIP,1
lo1905,279554,VIP,1
lo1906,464325,VIP,1
lo1907,683110,Platinum,1
lo1908,155947,Platinum,1
lo1909,526349,VIP,1
lo1910,705172,VIP,1
lo1911,802487,Platinum,1
lo1912,474174,VIP,1
lo1913,810653,Silver,1
lo1914,639564,Gold,1
lo1915,305703,VIP,1
lo1916,518293,VIP,1
lo1917,150218,Platinum,1
lo1918,244059,Platinum,1
lo1919,246185,VIP,1
lo1920,552065,VIP,1
lo1921,454676,Platinum,1
lo1922,266230,Bronze,1
lo1923,391509,Platinum,1
lo1924,640244,VIP,1
lo1925,536658,Silver,1
lo1926,660797,Platinum,1
lo1927,186387,VIP,1
lo1928,560494,Platinum,1
lo1929,197332,Platinum,1
lo1930,190827,VIP,1
lo1931,507328,VIP,1
lo1932,158917,Platinum,1
lo1933,602030,Platinum,1
lo1934,806972,VIP,1
lo1935,258419,VIP,1
lo1936,191558,Bronze,1
lo1937,153626,VIP,1
lo1938,545519,VIP,1
lo1939,792106,VIP,1
lo1940,636673,Gold,1
lo1941,328014,Elite,1
lo1942,144762,Platinum,1
lo1943,734914,Elite,1
lo1944,413287,Platinum,1
lo1945,161624,VIP,1
lo1946,273552,Bronze,1
lo1947,357567,VIP,1
lo1948,915147,Gold,1
lo1949,744778,Platinum,1
lo1950,571786,Platinum,1
lo1951,398490,Silver,1
lo1952,505886,Platinum,1
lo1953,427573,Platinum,1
lo1954,251179,Platinum,1
lo1955,280091,Platinum,1
lo1956,851214,Silver,1
lo1957,674489,Elite,1
lo1958,523654,Elite,1
lo1959,392927,Platinum,1
lo1960,815019,VIP,1
lo1961,133463,Silver,1
lo1962,931503,Platinum,1
lo1963,952077,Gold,1
lo1964,435167,Platinum,1
lo1965,694299,Platinum,1
