geo_loc_id,latitude,longitude,postal_code
gl694,50.11632,-122.957356,V6T 1Y8
gl695,58.301944,-134.419722,99821
gl696,49.895136,-97.138374,R2C 0M5
gl697,51.507351,-0.127758,NW1 1LJ
gl698,51.227741,6.773456,40595
gl699,61.2181,-149.9003,99534
gl700,51.338761,6.585342,47807
gl701,50.913425,-1.29459,SO30 2EB
gl702,50.110922,8.682127,60528
gl703,50.816015,-0.065917,BN2 7FG
gl704,52.486243,-1.890401,35215
gl705,46.522099,-80.953035,M5V 1G5
gl706,51.474026,-0.987402,RG4 7BD
gl707,50.110922,8.682127,60320
gl708,53.544389,-113.490927,T9G 1W3
gl709,45.42153,-75.697193,K1G 4Z0
gl710,51.468081,-2.580764,BS6 5LF
gl711,53.544389,-113.490927,T3G 6Y6
gl712,43.653226,-79.383184,M2M 7K8
gl713,50.110922,8.682127,65936
gl714,33.8366,-117.9143,92815
gl715,48.135125,11.58198,80800
gl716,30.695366,-88.039891,36695
gl717,49.240157,6.996933,66115
gl718,49.992862,8.247253,55131
gl719,43.653226,-79.383184,M2P 4F6
gl720,50.913425,-1.29459,SO30 2EB
gl721,33.749,-84.388,30352
gl722,50.110922,8.682127,60320
gl723,51.4073,8.0528,59756
gl724,53.544389,-113.490927,T9G 1W3
gl725,51.048615,-114.070846,T3E 2V9
gl726,52.520007,13.404954,10711
gl727,51.507351,-0.127758,N11 1BD
gl728,39.739236,-104.990251,80289
gl729,52.520007,13.404954,10711
gl730,46.813878,-71.207981,G1B 3L5
gl731,33.448377,-112.074037,85055
gl732,40.014986,-105.270546,80341
gl733,44.101126,-77.576313,K8V 4B2
gl734,51.507351,-0.127758,N1 6DG
gl735,30.695366,-88.039891,36695
gl736,50.913425,-1.29459,SO30 2EB
gl737,47.56151,-52.712577,A1C 6H9
gl738,50.110922,8.682127,65989
gl739,52.375892,9.73201,30627
gl740,25.76168,-80.19179,33024
gl741,34.052234,-118.243685,90101
gl742,49.887952,-119.496011,V09 2E9
gl743,48.135125,11.58198,80800
gl744,51.752021,-1.257726,OX4 4YW
gl745,51.507351,-0.127758,SE6 4NR
gl746,51.507351,-0.127758,E10 5AQ
gl747,58.301944,-134.419722,99821
gl748,48.135125,11.58198,80331
gl749,52.486243,-1.890401,B2 4LS
gl750,50.110922,8.682127,65989
gl751,43.653226,-79.383184,P1L 8X8
gl752,25.76168,-80.19179,33170
gl753,43.653226,-79.383184,M2P 4F6
gl754,34.052234,-118.243685,90034
gl755,51.507351,-0.127758,SE4 2NU
gl756,51.507351,-0.127758,SE6 4NR
gl757,38.833882,-104.821363,80925
gl758,45.501689,-73.567256,H4G 3T4
gl759,51.507351,-0.127758,E17 3DP
gl760,51.507351,-0.127758,SE4 2NU
gl761,34.052234,-118.243685,90211
gl762,49.282729,-123.120738,V1E 4R6
gl763,52.520007,13.404954,12051
gl764,49.895136,-97.138374,R2C 0M5
gl765,58.301944,-134.419722,99821
gl766,43.653226,-79.383184,M2M 7K8
gl767,51.488204,-2.646076,BS9 2JR
gl768,52.486243,-1.890401,B4 6HY
gl769,51.752021,-1.257726,OX4 4QL
gl770,48.428421,-123.365644,V10 6T5
gl771,52.520007,13.404954,10711
gl772,49.895136,-97.138374,R2C 0M5
gl773,50.73743,7.098207,53225
gl774,43.653226,-79.383184,P1J 8T7
gl775,50.73743,7.098207,53121
gl776,48.380895,-89.247682,K8T 5M5
gl777,51.507351,-0.127758,SE4 2NU
gl778,34.052234,-118.243685,90101
gl779,46.118462,-74.596185,H5Y 2S9
gl780,52.486243,-1.890401,B4 7SL
gl781,45.428731,-75.713366,J8Y 3Z5
gl782,51.417083,-1.150411,RG7 5NF
gl783,48.135125,11.58198,80760
gl784,53.079296,8.801694,28759
gl785,53.079296,8.801694,28759
gl786,48.135125,11.58198,80331
gl787,34.052234,-118.243685,90034
gl788,51.752021,-1.257726,OX4 1LJ
gl789,50.816015,-0.065917,BN2 7FG
gl790,37.354108,-121.955236,95067
gl791,39.739072,-75.539788,19821
gl792,37.804364,-122.271114,94611
gl793,49.452102,11.076665,90451
gl794,49.992862,8.247253,55131
gl795,46.813878,-71.207981,G1B 3L5
gl796,51.474026,-0.987402,RG4 7BD
gl797,48.135125,11.58198,80331
gl798,25.76168,-80.19179,33024
gl799,49.240157,6.996933,66115
gl800,33.749,-84.388,30352
gl801,53.544389,-113.490927,T9G 1W3
gl802,52.486243,-1.890401,B4 6HY
gl803,51.507351,-0.127758,E15 3JR
gl804,43.653226,-79.383184,M2P 4F6
gl805,50.445211,-104.618894,S1J 3C5
gl806,50.834406,-0.124847,BN2 3AL
gl807,51.752021,-1.257726,OX4 4YW
gl808,51.507351,-0.127758,E15 3JR
gl809,49.282729,-123.120738,V1E 4R6
gl810,34.052234,-118.243685,90101
gl811,32.222607,-110.974711,85713
gl812,53.079296,8.801694,28219
gl813,37.869902,-122.270013,94712
gl814,48.380895,-89.247682,K8T 5M5
gl815,60.721187,-135.056845,Y2K 6R0
gl816,51.507351,-0.127758,NW1 1LJ
gl817,48.380895,-89.247682,K8T 5M5
gl818,38.907192,-77.036871,20057
gl819,32.715738,-117.161084,92132
gl820,49.887952,-119.496011,V09 2E9
gl821,53.551085,9.993682,22609
gl822,25.76168,-80.19179,33169
gl823,52.520007,13.404954,12527
gl824,25.76168,-80.19179,33166
gl825,25.76168,-80.19179,33169
gl826,52.486243,-1.890401,B20 3BA
gl827,50.816015,-0.065917,BN2 7FG
gl828,45.501689,-73.567256,H2T 9K8
gl829,46.118462,-74.596185,H5Y 2S9
gl830,34.052234,-118.243685,90211
gl831,44.101126,-77.576313,K8V 4B2
gl832,37.804364,-122.271114,94611
gl833,51.507351,-0.127758,NW9 8AA
gl834,37.774929,-122.419416,94135
gl835,32.222607,-110.974711,85713
gl836,51.752021,-1.257726,MK17 9EA
gl837,37.774929,-122.419416,94155
gl838,53.551085,9.993682,20539
gl839,50.913425,-1.29459,SO30 0PZ
gl840,48.135125,11.58198,80331
gl841,32.715738,-117.161084,92129
gl842,34.746481,-92.289595,72287
gl843,25.76168,-80.19179,33021
gl844,51.507351,-0.127758,E13 8DB
gl845,56.234182,-117.289384,T9O 2W2
gl846,46.118462,-74.596185,H5Y 2S9
gl847,50.913425,-1.29459,SO30 2NU
gl848,45.42153,-75.697193,K1G 4Z0
gl849,53.551085,9.993682,21037
gl850,50.834406,-0.124847,BN2 3AL
gl851,50.73743,7.098207,53121
gl852,61.2181,-149.9003,99534
gl853,45.501689,-73.567256,H2Y 4R4
gl854,50.834406,-0.124847,BN2 3AL
gl855,51.507351,-0.127758,E10 5AQ
gl856,49.282729,-123.120738,V6E 3D9
gl857,25.76168,-80.19179,33021
gl858,39.739236,-104.990251,80289
gl859,53.544389,-113.490927,T9G 1W3
gl860,49.992862,8.247253,55131
gl861,50.73743,7.098207,53121
gl862,50.110922,8.682127,60320
gl863,52.486243,-1.890401,35215
gl864,50.844931,-0.158915,BN1 5BD
gl865,45.428731,-75.713366,J8Y 3Z5
gl866,52.486243,-1.890401,B5 5RA
gl867,51.752021,-1.257726,OX4 4YW
gl868,33.448377,-112.074037,85055
gl869,43.653226,-79.383184,P1J 8T7
gl870,55.759627,-120.237662,U5I 4F1
gl871,43.653226,-79.383184,M1R 4K3
gl872,52.678419,-2.445258,TZ3 4BW
gl873,49.282729,-123.120738,V5R 1W3
gl874,36.082156,-94.171854,72717
gl875,45.42153,-75.697193,K1F 2R2
gl876,45.963589,-66.643115,E3B 2H2
gl877,48.380895,-89.247682,K8T 5M5
gl878,51.513587,7.465298,44413
gl879,51.752021,-1.257726,MK17 9EA
gl880,37.774929,-122.419416,94133
gl881,50.913425,-1.29459,SO30 0PZ
gl882,50.7753,6.0839,44143
gl883,49.282729,-123.120738,V6E 3D9
gl884,49.98875,8.421698,65428
gl885,53.079296,8.801694,28759
gl886,45.501689,-73.567256,H2Y 2W2
gl887,39.739236,-104.990251,80289
gl888,34.746481,-92.289595,72287
gl889,37.774929,-122.419416,94133
gl890,50.110922,8.682127,65989
gl891,45.501689,-73.567256,H4G 3T4
gl892,51.474026,-0.987402,RG4 7BD
gl893,47.56151,-52.712577,A1C 6H9
gl894,40.014986,-105.270546,80332
gl895,39.739072,-75.539788,19821
gl896,52.520007,13.404954,12527
gl897,39.739236,-104.990251,80287
gl898,50.937531,6.960279,51149
gl899,50.913425,-1.29459,SO30 2EB
gl900,52.062193,-0.811732,MK17 9EA
gl901,45.42153,-75.697193,K1G 4Z0
gl902,50.913425,-1.29459,SO30 0PZ
gl903,52.486243,-1.890401,B4 7SL
gl904,55.759627,-120.237662,U5I 4F1
gl905,52.486243,-1.890401,B2 4LS
gl906,37.774929,-122.419416,94133
gl907,45.42153,-75.697193,K1F 2R2
gl908,50.816015,-0.065917,BN2 7FG
gl909,51.507351,-0.127758,NW1 1LJ
gl910,49.487459,8.466039,68165
gl911,50.834406,-0.124847,BN2 3AL
gl912,52.272582,-0.74971,RG5 3HA
gl913,51.507351,-0.127758,E15 3JR
gl914,44.648764,-63.575239,B3J 9S2
gl915,43.653226,-79.383184,M1R 4K3
gl916,50.913425,-1.29459,SO30 2EB
gl917,48.544192,12.146853,84028
gl918,49.240157,6.996933,66115
gl919,51.227741,6.773456,40595
gl920,36.082156,-94.171854,72717
gl921,32.715738,-117.161084,92120
gl922,49.887952,-119.496011,V09 2E9
gl923,52.120533,11.627624,39116
gl924,44.648764,-63.575239,B3C 2M8
gl925,43.653226,-79.383184,M2P 4F6
gl926,52.486243,-1.890401,B5 5RA
gl927,30.695366,-88.039891,36695
gl928,51.507351,-0.127758,NW1 1LJ
gl929,49.282729,-123.120738,V1E 4R6
gl930,51.507351,-0.127758,N1 6DG
gl931,43.653226,-79.383184,M2M 7K8
gl932,48.796045,9.009571,71299
gl933,48.380895,-89.247682,K8T 5M5
gl934,43.653226,-79.383184,P1W 1K4
gl935,45.501689,-73.567256,H2T 9K8
gl936,32.222607,-110.974711,85713
gl937,33.749,-84.388,30352
gl938,49.895136,-97.138374,R6Y 4T5
gl939,45.501689,-73.567256,H2Y 2W2
gl940,37.774929,-122.419416,94133
gl941,51.474026,-0.987402,RG4 7BD
gl942,43.653226,-79.383184,P1W 1K4
gl943,51.507351,-0.127758,NW9 8AA
gl944,25.76168,-80.19179,33024
gl945,34.052234,-118.243685,90060
gl946,41.117744,-73.408158,6874
gl947,28.538335,-81.379236,32812
gl948,48.428421,-123.365644,V10 6T5
gl949,50.110922,8.682127,60320
gl950,45.501689,-73.567256,H3T 8L4
gl951,51.227741,6.773456,40595
gl952,51.507351,-0.127758,E15 3JR
gl953,51.474026,-0.987402,RG4 7BD
gl954,50.110922,8.682127,60528
gl955,52.486243,-1.890401,35215
gl956,32.222607,-110.974711,85713
gl957,37.869902,-122.270013,94712
gl958,50.913425,-1.29459,SO30 2NU
gl959,52.486243,-1.890401,B5 5RA
gl960,49.240157,6.996933,66115
gl961,49.992862,8.247253,55131
gl962,51.507351,-0.127758,E13 8DB
gl963,32.715738,-117.161084,92132
gl964,50.110922,8.682127,65989
gl965,52.486243,-1.890401,B2 4LS
gl966,50.834406,-0.124847,BN2 3AL
gl967,50.110922,8.682127,65989
gl968,51.895266,-0.42787,LU3 1EP
gl969,51.507351,-0.127758,SW9 6SQ
gl970,51.488204,-2.646076,BS9 2JR
gl971,25.76168,-80.19179,33166
gl972,52.937318,-1.141232,NG7 1AR
gl973,50.110922,8.682127,65989
gl974,51.1784,-115.5708,T4V 1D4
gl975,46.087817,-64.778231,E1A 2A7
gl976,33.749,-84.388,30352
gl977,37.804364,-122.271114,94611
gl978,49.887952,-119.496011,V09 2E9
gl979,53.079296,8.801694,28759
gl980,51.436477,-0.914127,RG6 7JR
gl981,37.804364,-122.271114,94611
gl982,48.135125,11.58198,80800
gl983,53.079296,8.801694,28237
gl984,44.101126,-77.576313,K8V 4B2
gl985,38.907192,-77.036871,20057
gl986,51.227741,6.773456,40595
gl987,45.963589,-66.643115,E3B 2H2
gl988,51.895266,-0.42787,LU3 1EP
gl989,51.507351,-0.127758,SE4 2NU
gl990,34.052234,-118.243685,90101
gl991,34.052234,-118.243685,90101
gl992,32.715738,-117.161084,92112
gl993,51.507351,-0.127758,SE4 2NU
gl994,43.653226,-79.383184,M2M 7K8
gl995,52.062193,-0.811732,MK17 9EA
gl996,50.110922,8.682127,60433
gl997,48.135125,11.58198,80760
gl998,51.472253,-0.957451,RG4 5JP
gl999,52.486243,-1.890401,B4 6HY
gl1000,40.014986,-105.270546,80339
gl1001,52.486243,-1.890401,35215
gl1002,25.76168,-80.19179,33170
gl1003,45.428731,-75.713366,J8Y 3Z5
gl1004,33.448377,-112.074037,85055
gl1005,37.774929,-122.419416,94133
gl1006,25.76168,-80.19179,33169
gl1007,48.380895,-89.247682,K8T 5M5
gl1008,37.774929,-122.419416,94155
gl1009,49.282729,-123.120738,V6E 3Z3
gl1010,48.428421,-123.365644,V10 6T5
gl1011,25.76168,-80.19179,33024
gl1012,33.448377,-112.074037,85052
gl1013,50.110922,8.682127,60433
gl1014,45.501689,-73.567256,H2T 9K8
gl1015,50.110922,8.682127,65936
gl1016,53.079296,8.801694,28759
gl1017,45.501689,-73.567256,H3T 8L4
gl1018,51.507351,-0.127758,N1 6DG
gl1019,34.052234,-118.243685,90211
gl1020,51.417083,-1.150411,RG7 5NF
gl1021,45.501689,-73.567256,H3T 8L4
gl1022,37.869902,-122.270013,94712
gl1023,38.907192,-77.036871,20057
gl1024,34.147785,-118.144516,91121
gl1025,40.014986,-105.270546,80339
gl1026,51.507351,-0.127758,SE6 4NR
gl1027,46.23824,-63.13107,C1A 6E8
gl1028,39.739072,-75.539788,19821
gl1029,52.486243,-1.890401,B20 3BA
gl1030,51.436477,-0.914127,RG6 7JR
gl1031,52.520007,13.404954,12051
gl1032,51.507351,-0.127758,N11 1BD
gl1033,52.486243,-1.890401,B20 3BA
gl1034,45.963589,-66.643115,E3B 2H2
gl1035,45.963589,-66.643115,E3B 2H2
gl1036,51.474026,-0.987402,RG4 7BD
gl1037,51.752021,-1.257726,OX4 4YW
gl1038,50.110922,8.682127,65936
gl1039,45.501689,-73.567256,H4G 3T4
gl1040,33.8366,-117.9143,92815
gl1041,52.375892,9.73201,30629
gl1042,61.2181,-149.9003,99534
gl1043,25.76168,-80.19179,33176
gl1044,51.752021,-1.257726,OX4 1LJ
gl1045,50.913425,-1.29459,SO30 2EB
gl1046,49.452102,11.076665,90451
gl1047,43.653226,-79.383184,M2M 7K8
gl1048,51.227741,6.773456,40595
gl1049,32.715738,-117.161084,92120
gl1050,49.895136,-97.138374,R2C 0M5
gl1051,44.648764,-63.575239,B3J 9S2
gl1052,52.486243,-1.890401,B4 7SL
gl1053,53.544389,-113.490927,T9G 1W3
gl1054,51.227741,6.773456,40595
gl1055,44.648764,-63.575239,B3J 9S2
gl1056,53.551085,9.993682,22609
gl1057,45.42153,-75.697193,K1F 2R2
gl1058,45.501689,-73.567256,H2T 9K8
gl1059,39.739236,-104.990251,80287
gl1060,32.715738,-117.161084,92129
gl1061,33.749,-84.388,30352
gl1062,51.507351,-0.127758,SW9 6SQ
gl1063,60.721187,-135.056845,Y2K 6R0
gl1064,51.048615,-114.070846,T3E 2V9
gl1065,34.052234,-118.243685,90101
gl1066,52.486243,-1.890401,B4 7SL
gl1067,46.087817,-64.778231,E1A 2A7
gl1068,43.653226,-79.383184,M2Z 4K1
gl1069,53.551085,9.993682,21037
gl1070,32.080899,-81.091203,31412
gl1071,53.544389,-113.490927,T3G 6Y6
gl1072,51.507351,-0.127758,N11 1BD
gl1073,52.486243,-1.890401,B2 4LS
gl1074,48.135125,11.58198,80331
gl1075,37.869902,-122.270013,94712
gl1076,42.984923,-81.245277,M5B 3E4
gl1077,55.759627,-120.237662,U5I 4F1
gl1078,52.486243,-1.890401,B20 3BA
gl1079,40.014986,-105.270546,80341
gl1080,51.507351,-0.127758,E10 5AQ
gl1081,53.635502,11.40125,19063
gl1082,49.282729,-123.120738,V6E 3D9
gl1083,48.380895,-89.247682,K8T 5M5
gl1084,51.4073,8.0528,59756
gl1085,52.120533,11.627624,39116
gl1086,50.110922,8.682127,65936
gl1087,45.42153,-75.697193,K1G 4Z0
gl1088,39.739072,-75.539788,19821
gl1089,44.648764,-63.575239,B3J 9S2
gl1090,60.721187,-135.056845,Y2K 6R0
gl1091,49.895136,-97.138374,R2C 0M5
gl1092,47.56151,-52.712577,A1C 6H9
gl1093,32.715738,-117.161084,92132
gl1094,34.052234,-118.243685,90101
gl1095,45.501689,-73.567256,H2T 2J6
gl1096,44.648764,-63.575239,B3C 2M8
gl1097,34.147785,-118.144516,91121
gl1098,52.520007,13.404954,12051
gl1099,52.375892,9.73201,30629
gl1100,37.774929,-122.419416,94135
gl1101,50.913425,-1.29459,SO30 0PZ
gl1102,46.522099,-80.953035,M5V 1G5
gl1103,51.338761,6.585342,47807
gl1104,37.804364,-122.271114,94611
gl1105,33.749,-84.388,30352
gl1106,51.507351,-0.127758,N11 1BD
gl1107,38.907192,-77.036871,20057
gl1108,45.42153,-75.697193,K1G 4Z0
gl1109,50.844931,-0.158915,BN1 5BD
gl1110,51.480498,-0.969575,RG4 8RF
gl1111,49.895136,-97.138374,R6Y 4T5
gl1112,43.653226,-79.383184,P1W 1K4
gl1113,45.501689,-73.567256,H2T 9K8
gl1114,52.272582,-0.74971,RG5 3HA
gl1115,52.375892,9.73201,30629
gl1116,52.486243,-1.890401,B4 7SL
gl1117,33.749,-84.388,30352
gl1118,51.507351,-0.127758,E17 3DP
gl1119,51.507351,-0.127758,NW1 1LJ
gl1120,30.695366,-88.039891,36695
gl1121,34.052234,-118.243685,90101
gl1122,39.158168,-75.524368,19935
gl1123,45.501689,-73.567256,H2T 9K8
gl1124,50.110922,8.682127,60386
gl1125,51.048615,-114.070846,T3E 2V9
gl1126,46.813878,-71.207981,G1B 3L5
gl1127,43.653226,-79.383184,P1L 8X8
gl1128,52.272582,-0.74971,RG5 3HA
gl1129,37.804364,-122.271114,94611
gl1130,51.227741,6.773456,40213
gl1131,50.913425,-1.29459,SO30 2NU
gl1132,43.653226,-79.383184,M2M 7K8
gl1133,32.222607,-110.974711,85713
gl1134,45.501689,-73.567256,H2T 9K8
gl1135,51.507351,-0.127758,N1 6DG
gl1136,50.984768,11.02988,99089
gl1137,51.227741,6.773456,40595
gl1138,50.110922,8.682127,65936
gl1139,49.282729,-123.120738,V1E 4R6
gl1140,49.98875,8.421698,65428
gl1141,52.375892,9.73201,30629
gl1142,44.101126,-77.576313,K8V 4B2
gl1143,32.715738,-117.161084,92132
gl1144,49.282729,-123.120738,V5R 1W3
gl1145,52.486243,-1.890401,B20 3BA
gl1146,53.079296,8.801694,28759
gl1147,50.913425,-1.29459,SO30 2EB
gl1148,51.227741,6.773456,40595
gl1149,51.507351,-0.127758,SE6 4NR
gl1150,49.240157,6.996933,66115
gl1151,34.147785,-118.144516,91121
gl1152,50.913425,-1.29459,SO30 2EB
gl1153,51.507351,-0.127758,E15 3JR
gl1154,30.695366,-88.039891,36695
gl1155,51.480498,-0.969575,RG4 8RF
gl1156,39.739236,-104.990251,80279
gl1157,45.428731,-75.713366,J8Y 3Z5
gl1158,47.56151,-52.712577,A1C 6H9
gl1159,50.844931,-0.158915,BN1 5BD
gl1160,50.445211,-104.618894,S6J 3G0
gl1161,50.110922,8.682127,65989
gl1162,37.774929,-122.419416,94135
gl1163,51.4073,8.0528,59756
gl1164,49.282729,-123.120738,V6E 3Z3
gl1165,51.507351,-0.127758,E10 5AQ
gl1166,51.752021,-1.257726,OX4 4YW
gl1167,25.76168,-80.19179,33166
gl1168,43.653226,-79.383184,P1J 8T7
gl1169,45.501689,-73.567256,H2T 9K8
gl1170,37.774929,-122.419416,94127
gl1171,51.474026,-0.987402,RG4 7BD
gl1172,49.895136,-97.138374,R2C 0M5
gl1173,50.913425,-1.29459,SO30 0PZ
gl1174,30.695366,-88.039891,36695
gl1175,49.282729,-123.120738,V6E 3D9
gl1176,50.834406,-0.124847,BN2 3AL
gl1177,34.052234,-118.243685,90101
gl1178,56.234182,-117.289384,T9O 2W2
gl1179,52.520007,13.404954,12051
gl1180,25.76168,-80.19179,33169
gl1181,33.749,-84.388,30352
gl1182,51.507351,-0.127758,NW1 1LJ
gl1183,51.507351,-0.127758,NW9 8AA
gl1184,45.501689,-73.567256,H2Y 4R4
gl1185,25.76168,-80.19179,33170
gl1186,25.76168,-80.19179,33176
gl1187,51.507351,-0.127758,SW9 6SQ
gl1188,49.452102,11.076665,90451
gl1189,34.052234,-118.243685,90211
gl1190,51.507351,-0.127758,N11 1BD
gl1191,25.76168,-80.19179,33168
gl1192,50.110922,8.682127,65936
gl1193,49.328625,-123.160198,V6V 8Z3
gl1194,49.240157,6.996933,66115
gl1195,52.520007,13.404954,12051
gl1196,37.774929,-122.419416,94155
gl1197,50.110922,8.682127,60528
gl1198,45.501689,-73.567256,H2Y 4R4
gl1199,33.749,-84.388,30364
gl1200,52.520007,13.404954,12527
gl1201,46.522099,-80.953035,M5V 1G5
gl1202,50.110922,8.682127,65936
gl1203,49.282729,-123.120738,V6E 3Z3
gl1204,53.079296,8.801694,28759
gl1205,51.1784,-115.5708,T4V 1D4
gl1206,34.052234,-118.243685,90101
gl1207,50.816015,-0.065917,BN2 7FG
gl1208,43.653226,-79.383184,M2Z 4K1
gl1209,49.992862,8.247253,55131
gl1210,45.42153,-75.697193,K1F 2R2
gl1211,51.507351,-0.127758,SW9 6SQ
gl1212,37.774929,-122.419416,94155
gl1213,48.135125,11.58198,80760
gl1214,49.282729,-123.120738,V6E 3D9
gl1215,50.913425,-1.29459,SO30 0PZ
gl1216,49.895136,-97.138374,R6Y 4T5
gl1217,34.052234,-118.243685,90034
gl1218,49.98875,8.421698,65428
gl1219,51.895266,-0.42787,LU3 1EP
gl1220,51.4073,8.0528,59756
gl1221,25.76168,-80.19179,33168
gl1222,46.813878,-71.207981,G1B 3L5
gl1223,51.436477,-0.914127,RG6 7JR
gl1224,43.653226,-79.383184,M8Y 4K8
gl1225,49.98875,8.421698,65428
gl1226,43.653226,-79.383184,P1L 8X8
gl1227,51.507351,-0.127758,W1T 1LT
gl1228,51.895266,-0.42787,LU3 1EP
gl1229,45.501689,-73.567256,H4G 3T4
gl1230,51.507351,-0.127758,SW9 6SQ
gl1231,40.014986,-105.270546,80341
gl1232,49.487459,8.466039,68165
gl1233,51.507351,-0.127758,E15 3JR
gl1234,50.445211,-104.618894,S1J 3C5
gl1235,51.507351,-0.127758,E13 8DB
gl1236,50.73743,7.098207,53225
gl1237,32.715738,-117.161084,92129
gl1238,51.338761,6.585342,47807
gl1239,43.653226,-79.383184,P5S 6R4
gl1240,49.282729,-123.120738,V6E 3D9
gl1241,48.135125,11.58198,80995
gl1242,50.913425,-1.29459,SO30 0PZ
gl1243,40.014986,-105.270546,80332
gl1244,45.501689,-73.567256,H2Y 2W2
gl1245,37.354108,-121.955236,95067
gl1246,51.752021,-1.257726,OX4 4YW
gl1247,51.507351,-0.127758,E14 7L8
gl1248,50.913425,-1.29459,SO30 2EB
gl1249,46.118462,-74.596185,H5Y 2S9
gl1250,44.648764,-63.575239,B3J 9S2
gl1251,53.079296,8.801694,28759
gl1252,32.222607,-110.974711,85713
gl1253,52.062193,-0.811732,MK17 9EA
gl1254,52.486243,-1.890401,B4 7SL
gl1255,39.739072,-75.539788,19821
gl1256,50.913425,-1.29459,SO30 0PZ
gl1257,51.507351,-0.127758,E14 7L8
gl1258,41.117744,-73.408158,6874
gl1259,41.765804,-72.673372,6134
gl1260,34.746481,-92.289595,72287
gl1261,25.76168,-80.19179,33021
gl1262,30.695366,-88.039891,36695
gl1263,37.354108,-121.955236,95067
gl1264,50.110922,8.682127,60386
gl1265,51.507351,-0.127758,SE6 4NR
gl1266,51.474026,-0.987402,RG4 7BD
gl1267,50.913425,-1.29459,SO30 2EB
gl1268,44.101126,-77.576313,K8V 4B2
gl1269,48.135125,11.58198,80331
gl1270,46.522099,-80.953035,M5V 1G5
gl1271,48.135125,11.58198,80331
gl1272,43.653226,-79.383184,P1W 1K4
gl1273,46.813878,-71.207981,G1B 3L5
gl1274,52.375892,9.73201,30627
gl1275,34.052234,-118.243685,90101
gl1276,50.110922,8.682127,60320
gl1277,34.052234,-118.243685,90045
gl1278,49.282729,-123.120738,V1E 4R6
gl1279,33.749,-84.388,30364
gl1280,51.507351,-0.127758,E13 8DB
gl1281,53.079296,8.801694,28219
gl1282,50.834406,-0.124847,BN2 3AL
gl1283,42.984923,-81.245277,M5B 3E4
gl1284,49.282729,-123.120738,V1E 4R6
gl1285,39.739236,-104.990251,80279
gl1286,41.117744,-73.408158,6874
gl1287,39.739072,-75.539788,19821
gl1288,51.895266,-0.42787,LU3 1EP
gl1289,49.895136,-97.138374,R6Y 4T5
gl1290,25.76168,-80.19179,33166
gl1291,37.354108,-121.955236,95067
gl1292,50.73743,7.098207,53121
gl1293,52.486243,-1.890401,B2 4LS
gl1294,50.913425,-1.29459,SO30 2NU
gl1295,50.816015,-0.065917,BN2 7FG
gl1296,44.101126,-77.576313,K8V 4B2
gl1297,53.079296,8.801694,28759
gl1298,50.984768,11.02988,99089
gl1299,25.76168,-80.19179,33170
gl1300,32.715738,-117.161084,92132
gl1301,52.375892,9.73201,30627
gl1302,50.73743,7.098207,53121
gl1303,46.522099,-80.953035,M5V 1G5
gl1304,50.110922,8.682127,65936
gl1305,25.76168,-80.19179,33176
gl1306,52.486243,-1.890401,B2 4LS
gl1307,43.653226,-79.383184,P1W 1K4
